ALT,P,T,H2O,CO2,O3,CO,N2O,CH4,O2,BRD,NO,SO2_HI,NO2_HI,NH3,HNO3_HI,OH,HF,HCL,HBR,HI,CLO,OCS,H2CO,HOCL,N2,HCN,CH3CL,H2O2,C2H2,C2H6,PH3,COF2,SF6,H2S,HCOOH,HO2,O,CLONO2_HI,NOPLUS,HOBR,C2H4,CH3OH,CH3BR,CH3CN_HI,CF4_HI,C4H2,HC3N,H2,CS,SO3,BRO,CLONO2_XS,HNO4,CHCL2F,CCL4,F11,F12,C2CL2F4,C2CL3F3,N2O5,HNO3_XS,CF4_XS,CHCLF2,CCLF3,C2CLF5,NO2_XS,PAN,ACET,CH3CN_XS,CHF2CF3,CFH2CF3,CF3CH3,CH3CHF2,CH2F2,CCl2FCH3,CH3CClF2,??????,CHCl2CF3,CHClFCF3,CHCl2C2F5,C2HCl2F3CF2,SO2_XS,ISOP,CHF3
 6.857E+00, 4.217E+02, 2.471E+02, 8.731E-04, 3.300E-04, 7.571E-08, 1.253E-07, 2.834E-07, 1.652E-06, 2.090E-01, 1.236E+13, 3.000E-10, 8.501E-11, 2.300E-11, 1.055E-10, 1.239E-10, 4.409E-14, 1.443E-13, 1.387E-10, 1.700E-12, 3.000E-12, 1.000E-14, 5.411E-10, 6.240E-11, 5.563E-12, 7.810E-01, 1.600E-10, 6.000E-10, 1.514E-10, 2.856E-11, 1.857E-09, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 8.623E-17, 1.015E-12, 3.208E-11,nan, 1.295E-10, 1.396E-10, 2.396E-10, 1.199E-11, 1.896E-11, 2.408E-12, 9.863E-11, 7.000E-11, 9.350E-11, 5.000E-12, 4.000E-12, 2.300E-11, 1.544E-11, 1.008E-09, 1.000E-10, 1.889E-12, 9.123E-12, 1.889E-12, 1.889E-12, 3.682E-12, 1.058E-11, 1.017E-11,nan,nan,nan,nan,nan, 8.501E-11, 1.083E-12, 2.129E-11
 7.553E+00, 3.831E+02, 2.423E+02, 5.771E-04, 3.300E-04, 8.499E-08, 1.213E-07, 2.787E-07, 1.638E-06, 2.090E-01, 1.145E+13, 3.000E-10, 7.697E-11, 2.300E-11, 7.998E-11, 1.332E-10, 4.432E-14, 2.017E-13, 1.141E-10, 1.700E-12, 3.000E-12, 1.006E-14, 5.356E-10, 5.470E-11, 5.022E-12, 7.810E-01, 1.600E-10, 5.989E-10, 1.346E-10, 2.662E-11, 1.817E-09, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.109E-16, 8.333E-13, 3.578E-11,nan, 1.294E-10, 1.395E-10, 2.395E-10, 1.198E-11, 1.895E-11, 2.538E-12, 1.011E-10, 7.000E-11, 9.350E-11, 5.000E-12, 4.000E-12, 2.300E-11, 1.771E-11, 1.024E-09, 1.000E-10, 1.878E-12, 9.068E-12, 1.878E-12, 1.878E-12, 3.675E-12, 1.051E-11, 1.011E-11,nan,nan,nan,nan,nan, 7.697E-11, 1.190E-12, 2.128E-11
 8.227E+00, 3.481E+02, 2.376E+02, 3.385E-04, 3.300E-04, 1.027E-07, 1.164E-07, 2.746E-07, 1.626E-06, 2.090E-01, 1.061E+13, 3.000E-10, 7.063E-11, 2.305E-11, 5.865E-11, 1.422E-10, 4.475E-14, 2.780E-13, 9.398E-11, 1.700E-12, 3.000E-12, 1.019E-14, 5.304E-10, 4.831E-11, 4.634E-12, 7.810E-01, 1.600E-10, 5.971E-10, 1.157E-10, 2.516E-11, 1.774E-09, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.411E-16, 6.957E-13, 3.762E-11,nan, 1.294E-10, 1.395E-10, 2.395E-10, 1.198E-11, 1.895E-11, 2.600E-12, 1.046E-10, 7.000E-11, 9.350E-11, 5.000E-12, 4.000E-12, 2.305E-11, 1.965E-11, 1.025E-09, 1.000E-10, 1.866E-12, 9.011E-12, 1.866E-12, 1.866E-12, 3.667E-12, 1.045E-11, 1.005E-11,nan,nan,nan,nan,nan, 7.063E-11, 1.195E-12, 2.128E-11
 8.887E+00, 3.162E+02, 2.330E+02, 1.604E-04, 3.300E-04, 1.363E-07, 1.104E-07, 2.709E-07, 1.617E-06, 2.090E-01, 9.834E+12, 3.000E-10, 6.633E-11, 2.318E-11, 4.075E-11, 1.514E-10, 4.548E-14, 3.856E-13, 7.759E-11, 1.700E-12, 3.000E-12, 1.045E-14, 5.258E-10, 4.309E-11, 4.443E-12, 7.810E-01, 1.600E-10, 5.945E-10, 9.451E-11, 2.417E-11, 1.728E-09, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.789E-16, 6.337E-13, 3.603E-11,nan, 1.293E-10, 1.394E-10, 2.394E-10, 1.198E-11, 1.894E-11, 2.537E-12, 1.102E-10, 7.000E-11, 9.350E-11, 5.000E-12, 4.000E-12, 2.318E-11, 2.177E-11, 1.001E-09, 1.000E-10, 1.854E-12, 8.953E-12, 1.854E-12, 1.854E-12, 3.657E-12, 1.038E-11, 9.979E-12,nan,nan,nan,nan,nan, 6.633E-11, 9.763E-13, 2.126E-11
 9.545E+00, 2.873E+02, 2.284E+02, 8.223E-05, 3.300E-04, 1.676E-07, 1.041E-07, 2.675E-07, 1.595E-06, 2.090E-01, 9.109E+12, 3.000E-10, 6.298E-11, 2.353E-11, 2.821E-11, 1.645E-10, 4.625E-14, 5.420E-13, 6.498E-11, 1.700E-12, 3.000E-12, 1.137E-14, 5.212E-10, 3.898E-11, 4.372E-12, 7.810E-01, 1.600E-10, 5.907E-10, 7.291E-11, 2.329E-11, 1.644E-09, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 2.428E-16, 5.719E-13, 3.445E-11,nan, 1.292E-10, 1.393E-10, 2.393E-10, 1.198E-11, 1.893E-11, 2.474E-12, 1.157E-10, 7.000E-11, 9.350E-11, 5.000E-12, 4.000E-12, 2.353E-11, 2.510E-11, 9.180E-10, 8.909E-11, 1.840E-12, 8.886E-12, 1.840E-12, 1.840E-12, 3.641E-12, 1.030E-11, 9.904E-12,nan,nan,nan,nan,nan, 6.298E-11, 8.065E-13, 2.124E-11
 1.018E+01, 2.610E+02, 2.252E+02, 3.724E-05, 3.300E-04, 2.096E-07, 9.785E-08, 2.642E-07, 1.572E-06, 2.090E-01, 8.401E+12, 3.000E-10, 6.029E-11, 2.423E-11, 1.863E-11, 1.790E-10, 4.701E-14, 7.533E-13, 5.487E-11, 1.700E-12, 3.000E-12, 1.327E-14, 5.164E-10, 3.595E-11, 4.395E-12, 7.810E-01, 1.600E-10, 5.864E-10, 5.372E-11, 2.236E-11, 1.530E-09, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 3.164E-16, 5.296E-13, 3.264E-11,nan, 1.291E-10, 1.391E-10, 2.392E-10, 1.198E-11, 1.892E-11, 2.480E-12, 1.237E-10, 7.000E-11, 9.350E-11, 5.000E-12, 4.000E-12, 2.423E-11, 2.743E-11, 7.986E-10, 7.645E-11, 1.829E-12, 8.833E-12, 1.829E-12, 1.829E-12, 3.621E-12, 1.024E-11, 9.845E-12,nan,nan,nan,nan,nan, 6.029E-11, 6.602E-13, 2.121E-11
 1.081E+01, 2.371E+02, 2.252E+02, 1.881E-05, 3.300E-04, 2.830E-07, 9.153E-08, 2.610E-07, 1.549E-06, 2.090E-01, 7.632E+12, 3.000E-10, 5.845E-11, 2.575E-11, 1.268E-11, 1.967E-10, 4.777E-14, 1.097E-12, 4.796E-11, 1.700E-12, 3.000E-12, 1.745E-14, 5.107E-10, 3.468E-11, 4.591E-12, 7.810E-01, 1.600E-10, 5.807E-10, 3.877E-11, 2.116E-11, 1.353E-09, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 4.078E-16, 5.309E-13, 3.005E-11,nan, 1.290E-10, 1.390E-10, 2.391E-10, 1.197E-11, 1.891E-11, 2.660E-12, 1.386E-10, 7.000E-11, 9.350E-11, 5.000E-12, 4.000E-12, 2.575E-11, 2.688E-11, 6.072E-10, 6.379E-11, 1.824E-12, 8.810E-12, 1.824E-12, 1.824E-12, 3.593E-12, 1.022E-11, 9.819E-12,nan,nan,nan,nan,nan, 5.845E-11, 5.322E-13, 2.116E-11
 1.145E+01, 2.154E+02, 2.252E+02, 1.001E-05, 3.300E-04, 3.523E-07, 8.446E-08, 2.577E-07, 1.526E-06, 2.090E-01, 6.934E+12, 3.000E-10, 5.704E-11, 2.859E-11, 8.827E-12, 2.196E-10, 4.863E-14, 1.542E-12, 4.486E-11, 1.700E-12, 3.000E-12, 2.460E-14, 5.040E-10, 3.412E-11, 4.812E-12, 7.810E-01, 1.600E-10, 5.731E-10, 2.763E-11, 1.936E-11, 1.165E-09, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 5.240E-16, 5.322E-13, 2.744E-11,nan, 1.287E-10, 1.388E-10, 2.389E-10, 1.197E-11, 1.889E-11, 2.842E-12, 1.537E-10, 7.000E-11, 9.350E-11, 5.000E-12, 4.000E-12, 2.859E-11, 2.578E-11, 4.132E-10, 5.099E-11, 1.819E-12, 8.786E-12, 1.819E-12, 1.819E-12, 3.561E-12, 1.019E-11, 9.793E-12,nan,nan,nan,nan,nan, 5.704E-11, 4.251E-13, 2.110E-11
 1.207E+01, 1.957E+02, 2.252E+02, 5.890E-06, 3.300E-04, 4.164E-07, 7.712E-08, 2.545E-07, 1.504E-06, 2.090E-01, 6.300E+12, 2.999E-10, 5.599E-11, 3.242E-11, 6.074E-12, 2.435E-10, 4.958E-14, 2.042E-12, 4.513E-11, 1.700E-12, 3.000E-12, 3.352E-14, 4.969E-10, 3.398E-11, 5.025E-12, 7.810E-01, 1.599E-10, 5.647E-10, 1.888E-11, 1.722E-11, 9.803E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 6.450E-16, 5.985E-13, 2.540E-11,nan, 1.284E-10, 1.385E-10, 2.386E-10, 1.196E-11, 1.886E-11, 3.307E-12, 1.777E-10, 7.000E-11, 9.350E-11, 4.970E-12, 3.982E-12, 3.242E-11, 2.550E-11, 2.362E-10, 3.858E-11, 1.813E-12, 8.757E-12, 1.813E-12, 1.813E-12, 3.531E-12, 1.015E-11, 9.760E-12,nan,nan,nan,nan,nan, 5.599E-11, 3.321E-13, 2.105E-11
 1.272E+01, 1.778E+02, 2.252E+02, 4.888E-06, 3.300E-04, 4.746E-07, 6.781E-08, 2.510E-07, 1.481E-06, 2.090E-01, 5.723E+12, 2.993E-10, 5.593E-11, 4.083E-11, 4.019E-12, 2.661E-10, 5.119E-14, 2.792E-12, 5.902E-11, 1.700E-12, 3.000E-12, 4.923E-14, 4.865E-10, 3.469E-11, 5.161E-12, 7.810E-01, 1.593E-10, 5.531E-10, 1.326E-11, 1.380E-11, 8.006E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 7.612E-16, 1.192E-12, 2.731E-11,nan, 1.271E-10, 1.373E-10, 2.375E-10, 1.192E-11, 1.876E-11, 6.123E-12, 2.779E-10, 7.000E-11, 9.350E-11, 4.699E-12, 3.813E-12, 4.083E-11, 3.329E-11, 1.437E-10, 2.565E-11, 1.797E-12, 8.678E-12, 1.797E-12, 1.797E-12, 3.503E-12, 1.006E-11, 9.672E-12,nan,nan,nan,nan,nan, 5.593E-11, 2.506E-13, 2.100E-11
 1.335E+01, 1.616E+02, 2.252E+02, 4.292E-06, 3.300E-04, 5.352E-07, 5.900E-08, 2.473E-07, 1.458E-06, 2.090E-01, 5.200E+12, 2.976E-10, 5.608E-11, 5.515E-11, 2.413E-12, 2.960E-10, 5.352E-14, 3.647E-12, 7.772E-11, 1.700E-12, 3.000E-12, 7.150E-14, 4.743E-10, 3.542E-11, 5.354E-12, 7.810E-01, 1.583E-10, 5.410E-10, 9.320E-12, 1.055E-11, 6.425E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 8.827E-16, 1.773E-12, 2.918E-11,nan, 1.259E-10, 1.361E-10, 2.364E-10, 1.189E-11, 1.865E-11, 8.886E-12, 3.762E-10, 7.000E-11, 9.350E-11, 4.446E-12, 3.656E-12, 5.515E-11, 3.969E-11, 8.503E-11, 1.297E-11, 1.781E-12, 8.600E-12, 1.781E-12, 1.781E-12, 3.474E-12, 9.971E-12, 9.586E-12,nan,nan,nan,nan,nan, 5.608E-11, 1.770E-13, 2.094E-11
 1.397E+01, 1.468E+02, 2.252E+02, 4.015E-06, 3.300E-04, 5.968E-07, 5.069E-08, 2.435E-07, 1.435E-06, 2.090E-01, 4.724E+12, 2.951E-10, 5.638E-11, 7.382E-11, 1.175E-12, 3.311E-10, 5.635E-14, 4.571E-12, 9.983E-11, 1.700E-12, 3.000E-12, 9.848E-14, 4.607E-10, 3.616E-11, 5.588E-12, 7.810E-01, 1.571E-10, 5.286E-10, 6.727E-12, 7.482E-12, 5.033E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.006E-15, 2.338E-12, 3.099E-11,nan, 1.248E-10, 1.350E-10, 2.354E-10, 1.185E-11, 1.855E-11, 1.157E-11, 4.716E-10, 7.000E-11, 9.350E-11, 4.212E-12, 3.508E-12, 7.382E-11, 4.492E-11, 5.303E-11, 6.492E-13, 1.766E-12, 8.526E-12, 1.766E-12, 1.766E-12, 3.444E-12, 9.886E-12, 9.502E-12,nan,nan,nan,nan,nan, 5.638E-11, 1.105E-13, 2.088E-11
 1.463E+01, 1.334E+02, 2.252E+02, 4.000E-06, 3.300E-04, 6.632E-07, 4.339E-08, 2.384E-07, 1.406E-06, 2.090E-01, 4.292E+12, 2.874E-10, 5.710E-11, 1.356E-10, 6.907E-13, 4.083E-10, 6.346E-14, 6.182E-12, 1.402E-10, 1.700E-12, 3.000E-12, 1.493E-13, 4.385E-10, 3.620E-11, 6.397E-12, 7.810E-01, 1.557E-10, 5.122E-10, 5.079E-12, 5.549E-12, 3.942E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.138E-15, 7.428E-12, 3.929E-11,nan, 1.209E-10, 1.313E-10, 2.319E-10, 1.174E-11, 1.822E-11, 2.731E-11, 7.616E-10, 7.000E-11, 9.350E-11, 4.105E-12, 3.336E-12, 1.356E-10, 4.567E-11, 3.311E-11, 0.000E+00, 1.740E-12, 8.404E-12, 1.740E-12, 1.740E-12, 3.393E-12, 9.745E-12, 9.366E-12,nan,nan,nan,nan,nan, 5.710E-11, 5.913E-14, 2.079E-11
 1.527E+01, 1.212E+02, 2.252E+02, 4.000E-06, 3.300E-04, 7.404E-07, 3.706E-08, 2.335E-07, 1.376E-06, 2.090E-01, 3.899E+12, 2.790E-10, 5.750E-11, 2.109E-10, 3.834E-13, 5.288E-10, 7.154E-14, 8.008E-12, 1.829E-10, 1.700E-12, 3.000E-12, 2.152E-13, 4.158E-10, 3.609E-11, 7.374E-12, 7.810E-01, 1.542E-10, 4.960E-10, 3.861E-12, 4.000E-12, 3.024E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.266E-15, 1.252E-11, 4.755E-11,nan, 1.171E-10, 1.276E-10, 2.286E-10, 1.162E-11, 1.789E-11, 4.302E-11, 1.049E-09, 7.000E-11, 9.350E-11, 4.010E-12, 3.175E-12, 2.109E-10, 4.365E-11, 1.968E-11, 0.000E+00, 1.716E-12, 8.286E-12, 1.716E-12, 1.716E-12, 3.331E-12, 9.608E-12, 9.235E-12,nan,nan,nan,nan,nan, 5.750E-11, 2.412E-14, 2.068E-11
 1.589E+01, 1.101E+02, 2.252E+02, 4.000E-06, 3.300E-04, 8.328E-07, 3.169E-08, 2.290E-07, 1.347E-06, 2.090E-01, 3.543E+12, 2.697E-10, 5.750E-11, 3.020E-10, 2.381E-13, 7.042E-10, 8.078E-14, 1.011E-11, 2.285E-10, 1.700E-12, 3.000E-12, 3.001E-13, 3.924E-10, 3.585E-11, 8.550E-12, 7.810E-01, 1.523E-10, 4.800E-10, 3.085E-12, 2.812E-12, 2.279E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.392E-15, 1.745E-11, 5.554E-11,nan, 1.134E-10, 1.241E-10, 2.253E-10, 1.151E-11, 1.757E-11, 5.821E-11, 1.326E-09, 7.000E-11, 9.350E-11, 3.917E-12, 3.028E-12, 3.020E-10, 3.839E-11, 1.317E-11, 0.000E+00, 1.692E-12, 8.174E-12, 1.692E-12, 1.692E-12, 3.252E-12, 9.478E-12, 9.110E-12,nan,nan,nan,nan,nan, 5.750E-11, 7.704E-15, 2.053E-11
 1.653E+01, 1.000E+02, 2.252E+02, 4.026E-06, 3.300E-04, 9.289E-07, 2.764E-08, 2.228E-07, 1.315E-06, 2.090E-01, 3.219E+12, 2.596E-10, 5.550E-11, 4.243E-10, 1.578E-13, 1.039E-09, 9.382E-14, 1.387E-11, 2.770E-10, 1.700E-12, 3.000E-12, 4.471E-13, 3.669E-10, 3.538E-11, 1.047E-11, 7.810E-01, 1.504E-10, 4.623E-10, 2.603E-12, 2.043E-12, 1.798E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.543E-15, 3.802E-11, 6.979E-11,nan, 1.074E-10, 1.183E-10, 2.200E-10, 1.134E-11, 1.705E-11, 8.981E-11, 1.742E-09, 7.000E-11, 9.345E-11, 3.821E-12, 2.889E-12, 4.243E-10, 3.094E-11, 8.931E-12, 0.000E+00, 1.658E-12, 8.007E-12, 1.658E-12, 1.658E-12, 3.134E-12, 9.285E-12, 8.924E-12,nan,nan,nan,nan,nan, 5.550E-11, 2.341E-15, 2.031E-11
 1.715E+01, 9.085E+01, 2.252E+02, 4.087E-06, 3.300E-04, 1.045E-06, 2.411E-08, 2.157E-07, 1.281E-06, 2.090E-01, 2.924E+12, 2.502E-10, 5.282E-11, 5.568E-10, 1.036E-13, 1.430E-09, 1.079E-13, 1.822E-11, 3.238E-10, 1.700E-12, 3.000E-12, 6.362E-13, 3.422E-10, 3.488E-11, 1.264E-11, 7.810E-01, 1.484E-10, 4.448E-10, 2.291E-12, 1.447E-12, 1.424E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.693E-15, 6.130E-11, 8.490E-11,nan, 1.011E-10, 1.123E-10, 2.143E-10, 1.116E-11, 1.651E-11, 1.239E-10, 2.174E-09, 7.000E-11, 9.340E-11, 3.728E-12, 2.762E-12, 5.568E-10, 2.370E-11, 5.825E-12, 0.000E+00, 1.623E-12, 7.835E-12, 1.623E-12, 1.623E-12, 3.003E-12, 9.085E-12, 8.732E-12,nan,nan,nan,nan,nan, 5.282E-11, 2.331E-16, 2.007E-11
 1.779E+01, 8.254E+01, 2.252E+02, 4.247E-06, 3.300E-04, 1.237E-06, 2.076E-08, 2.065E-07, 1.243E-06, 2.090E-01, 2.656E+12, 2.425E-10, 4.904E-11, 7.179E-10, 7.607E-14, 1.941E-09, 1.245E-13, 2.384E-11, 3.698E-10, 1.700E-12, 3.000E-12, 9.399E-13, 3.172E-10, 3.437E-11, 1.539E-11, 7.810E-01, 1.458E-10, 4.269E-10, 2.253E-12, 1.008E-12, 1.143E-10, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.847E-15, 8.517E-11, 1.004E-10,nan, 9.468E-11, 1.061E-10, 2.085E-10, 1.096E-11, 1.595E-11, 1.588E-10, 2.616E-09, 7.000E-11, 9.333E-11, 3.632E-12, 2.640E-12, 7.179E-10, 1.767E-11, 4.210E-12, 0.000E+00, 1.587E-12, 7.663E-12, 1.587E-12, 1.587E-12, 2.842E-12, 8.886E-12, 8.541E-12,nan,nan,nan,nan,nan, 4.904E-11, 6.729E-17, 1.977E-11
 1.843E+01, 7.499E+01, 2.252E+02, 4.386E-06, 3.300E-04, 1.472E-06, 1.787E-08, 1.941E-07, 1.199E-06, 2.090E-01, 2.413E+12, 2.417E-10, 4.432E-11, 8.951E-10, 5.527E-14, 2.565E-09, 1.446E-13, 3.193E-11, 4.095E-10, 1.700E-12, 3.000E-12, 1.469E-12, 2.940E-10, 3.407E-11, 1.901E-11, 7.810E-01, 1.433E-10, 4.098E-10, 2.429E-12, 7.200E-13, 9.409E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 2.017E-15, 1.282E-10, 1.179E-10,nan, 8.732E-11, 9.897E-11, 2.017E-10, 1.074E-11, 1.529E-11, 2.033E-10, 3.085E-09, 7.000E-11, 9.327E-11, 3.536E-12, 2.536E-12, 8.951E-10, 1.248E-11, 3.036E-12, 0.000E+00, 1.539E-12, 7.433E-12, 1.539E-12, 1.539E-12, 2.676E-12, 8.620E-12, 8.286E-12,nan,nan,nan,nan,nan, 4.432E-11, 7.235E-18, 1.946E-11
 1.905E+01, 6.813E+01, 2.252E+02, 4.505E-06, 3.300E-04, 1.720E-06, 1.538E-08, 1.805E-07, 1.153E-06, 2.090E-01, 2.193E+12, 2.445E-10, 3.932E-11, 1.076E-09, 3.894E-14, 3.220E-09, 1.665E-13, 4.106E-11, 4.443E-10, 1.700E-12, 3.000E-12, 2.167E-12, 2.724E-10, 3.392E-11, 2.300E-11, 7.810E-01, 1.408E-10, 3.937E-10, 2.729E-12, 5.192E-13, 7.864E-11, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 1.000E-20, 2.192E-15, 1.788E-10, 1.358E-10,nan, 7.977E-11, 9.157E-11, 1.946E-10, 1.051E-11, 1.461E-11, 2.509E-10, 3.551E-09, 7.000E-11, 9.320E-11, 3.443E-12, 2.443E-12, 1.076E-09, 7.964E-12, 2.134E-12, 0.000E+00, 1.488E-12, 7.185E-12, 1.488E-12, 1.488E-12, 2.515E-12, 8.332E-12, 8.009E-12,nan,nan,nan,nan,nan, 3.932E-11, 1.051E-19, 1.916E-11
